aut_lastn, aut_firstn	aut_lastn, aut_firstn	aut_lastn, aut_firstn	contribution_title	journal	year	issue	page_range
Прокофьев, Александр.			«Тогда со смертью были мы на «ты»...»— «Мерзлыми снегамизабеленный...» [Стихи]	Октябрь	1967	11	159
Полянский, Егор.			Родина. Стихи	Октябрь	1967	11	160
Сеитов, Сагингали.			Моя анкета. — Сердце. [Стихи]. Пер. с каз.: В. Урин	Октябрь	1967	11	161
Лисовский, Казамир.			На отчем пороге. Стихи,	Октябрь	1967	11	162
Заурих, Алексей.			Бег. — Гора Магнитная. [Стихи]	Октябрь	1967	11	163
Землянский, Анатолий.			«Все мы — дети тревог...» Стихи	Октябрь	1967	11	164
Нонешвили, Иосиф.			Красная баллада. Стихи. Пер. с груз.: В. Луговой	Октябрь	1967	11	165
Зарицкий, Алексей.			Почему шумит тишина? Стихи. Пер. с белорус.: Н. Сидоренко	Октябрь	1967	11	166
Петренко, Микола.			«Мы обошли почти полсвета...» Стихи. Пер. с укр.: С. Куняев	Октябрь	1967	11	167
Чуев, Феликс.			«В зеленях и в шрапнели по пояс». Стихи	Октябрь	1967	11	168
Золотухин, Г. С.			Кубань обновленная. [О хоз.-экон. преобразованиях в Краснодарскомкрае. Очерк]	Октябрь	1967	11	169—182
Рытхэу, Юрий.			Моя Чукотка. [Очерк]	Октябрь	1967	11	183—200
Горчаков, М.			Пятьдесят лет в строю. [О гвардейской Путиловско-Кировской части ПВО]	Октябрь	1967	11	201—204
Самарин, Р.			Дорога в грядущее. Октябрьская революция и зарубежный лит. процесс	Октябрь	1967	11	212—224
Кочетов, Всеволод.			Угол падения. Роман	Октябрь	1967	11	23—167
Олдридж, Джеймс.			Право на бессмертие. [О междунар. значении Великой Октябрьскойсоц. революции. Статья англ. писателя]	Октябрь	1967	11	9—11
Кирсанов, Семен.			Шестая заповедь. Стихи	Октябрь	1967	12	129—131
